Frequency,Channel A,Channel B
(ms),(V),(V)

1.12899495,-0.21713920,-2.65175300
1.13155495,-0.20807520,-2.69692100
1.13411495,-0.20807520,-2.65175300
1.13667495,-0.21713920,-2.65175300
1.13923495,-0.20807520,-2.69692100
1.14179495,-0.21713920,-2.69692100
1.14435495,-0.21713920,-2.69692100
1.14691495,-0.21713920,-2.65175300
1.14947495,-0.21713920,-2.65175300
1.15203495,-0.21713920,-2.69692100
1.15459495,-0.21713920,-2.69692100
1.15715495,-0.21713920,-2.69692100
1.15971495,-0.21713920,-2.65175300
1.16227495,-0.20807520,-2.69692100
1.16483495,-0.21713920,-2.65175300
1.16739495,-0.21713920,-2.69692100
1.16995495,-0.21713920,-2.69692100
1.17251495,-0.21713920,-2.69692100
1.17507495,-0.21713920,-2.69692100
1.17763495,-0.21713920,-2.69692100
1.18019495,-0.21713920,-2.69692100
1.18275495,-0.21713920,-2.69692100
1.18531495,-0.21713920,-2.69692100
1.18787495,-0.21713920,-2.69692100
1.19043495,-0.21713920,-2.69692100
1.19299495,-0.21713920,-2.69692100
1.19555495,-0.21713920,-2.69692100
1.19811495,-0.21713920,-2.69692100
1.20067495,-0.21713920,-2.69692100
1.20323495,-0.21713920,-2.69692100
1.20579495,-0.21713920,-2.74193500
1.20835495,-0.21713920,-2.69692100
1.21091495,-0.22617270,-2.69692100
1.21347495,-0.21713920,-2.74193500
1.21603495,-0.21713920,-2.74193500
1.21859495,-0.22617270,-2.69692100
1.22115495,-0.22617270,-2.69692100
1.22371495,-0.22617270,-2.74193500
1.22627495,-0.22617270,-2.69692100
1.22883495,-0.22617270,-2.74193500
1.23139495,-0.22617270,-2.74193500
1.23395495,-0.23523670,-2.74193500
1.23651495,-0.23523670,-2.74193500
1.23907495,-0.21713920,-2.74193500
1.24163495,-0.22617270,-2.74193500
1.24419495,-0.22617270,-2.74193500
1.24675495,-0.23523670,-2.74193500
1.24931495,-0.22617270,-2.74193500
1.25187495,-0.23523670,-2.74193500
1.25443495,-0.23523670,-2.74193500
1.25699495,-0.23523670,-2.74193500
1.25955495,-0.23523670,-2.74193500
1.26211495,-0.23523670,-2.74193500
1.26467495,-0.23523670,-2.74193500
1.26723495,-0.23523670,-2.74193500
1.26979495,-0.23523670,-2.78710300
1.27235495,-0.23523670,-2.74193500
1.27491495,-0.23523670,-2.74193500
1.27747495,-0.23523670,-2.74193500
1.28003495,-0.23523670,-2.74193500
1.28259495,-0.23523670,-2.74193500
1.28515495,-0.23523670,-2.74193500
1.28771495,-0.23523670,-2.78710300
1.29027495,-0.23523670,-2.74193500
1.29283495,-0.23523670,-2.74193500
1.29539495,-0.23523670,-2.74193500
1.29795495,-0.23523670,-2.78710300
1.30051495,-0.23523670,-2.74193500
1.30307495,-0.23523670,-2.74193500
1.30563495,-0.23523670,-2.78710300
1.30819495,-0.23523670,-2.78710300
1.31075495,-0.24430070,-2.78710300
1.31331495,-0.24430070,-2.78710300
1.31587495,-0.23523670,-2.78710300
1.31843495,-0.23523670,-2.78710300
1.32099495,-0.23523670,-2.78710300
1.32355495,-0.24430070,-2.78710300
1.32611495,-0.24430070,-2.78710300
1.32867495,-0.25333410,-2.78710300
1.33123495,-0.24430070,-2.78710300
1.33379495,-0.23523670,-2.78710300
1.33635495,-0.24430070,-2.83227000
1.33891495,-0.25333410,-2.78710300
1.34147495,-0.24430070,-2.83227000
1.34403495,-0.24430070,-2.83227000
1.34659495,-0.25333410,-2.83227000
1.34915495,-0.25333410,-2.78710300
1.35171495,-0.25333410,-2.78710300
1.35427495,-0.25333410,-2.83227000
1.35683495,-0.25333410,-2.78710300
1.35939495,-0.25333410,-2.83227000
1.36195495,-0.25333410,-2.83227000
1.36451495,-0.25333410,-2.83227000
1.36707495,-0.25333410,-2.83227000
1.36963495,-0.25333410,-2.83227000
1.37219495,-0.25333410,-2.83227000
1.37475495,-0.25333410,-2.83227000
1.37731495,-0.25333410,-2.83227000
1.37987495,-0.25333410,-2.83227000
1.38243495,-0.25333410,-2.83227000
1.38499495,-0.25333410,-2.83227000
1.38755495,-0.25333410,-2.83227000
1.39011495,-0.25333410,-2.83227000
1.39267495,-0.26239820,-2.83227000
1.39523495,-0.25333410,-2.83227000
1.39779495,-0.26239820,-2.83227000
1.40035495,-0.25333410,-2.83227000
1.40291495,-0.26239820,-2.83227000
1.40547495,-0.26239820,-2.83227000
1.40803495,-0.26239820,-2.83227000
1.41059495,-0.25333410,-2.83227000
1.41315495,-0.25333410,-2.83227000
1.41571495,-0.26239820,-2.83227000
1.41827495,-0.26239820,-2.83227000
1.42083495,-0.26239820,-2.83227000
1.42339495,-0.26239820,-2.83227000
1.42595495,-0.26239820,-2.83227000
1.42851495,-0.26239820,-2.83227000
1.43107495,-0.26239820,-2.83227000
1.43363495,-0.26239820,-2.83227000
1.43619495,-0.26239820,-2.83227000
1.43875495,-0.26239820,-2.83227000
1.44131495,-0.26239820,-2.83227000
1.44387495,-0.27143160,-2.83227000
1.44643495,-0.26239820,-2.83227000
1.44899495,-0.26239820,-2.83227000
1.45155495,-0.27143160,-2.83227000
1.45411495,-0.27143160,-2.83227000
1.45667495,-0.27143160,-2.83227000
1.45923495,-0.27143160,-2.87728500
1.46179495,-0.27143160,-2.83227000
1.46435495,-0.27143160,-2.83227000
1.46691495,-0.27143160,-2.87728500
1.46947495,-0.27143160,-2.87728500
1.47203495,-0.27143160,-2.87728500
1.47459495,-0.27143160,-2.83227000
1.47715495,-0.27143160,-2.87728500
1.47971495,-0.27143160,-2.87728500
1.48227495,-0.27143160,-2.87728500
1.48483495,-0.27143160,-2.87728500
1.48739495,-0.27143160,-2.87728500
1.48995495,-0.27143160,-2.87728500
1.49251495,-0.27143160,-2.87728500
1.49507495,-0.27143160,-2.87728500
1.49763495,-0.27143160,-2.87728500
1.50019495,-0.27143160,-2.87728500
1.50275495,-0.27143160,-2.87728500
1.50531495,-0.27143160,-2.87728500
1.50787495,-0.27143160,-2.87728500
1.51043495,-0.27143160,-2.87728500
1.51299495,-0.27143160,-2.87728500
1.51555495,-0.27143160,-2.87728500
1.51811495,-0.27143160,-2.87728500
1.52067495,-0.27143160,-2.87728500
1.52323495,-0.27143160,-2.87728500
1.52579495,-0.27143160,-2.92245200
1.52835495,-0.27143160,-2.92245200
1.53091495,-0.28049560,-2.92245200
1.53347495,-0.27143160,-2.87728500
1.53603495,-0.28049560,-2.92245200
1.53859495,-0.28049560,-2.92245200
1.54115495,-0.28049560,-2.87728500
1.54371495,-0.28049560,-2.87728500
1.54627495,-0.28049560,-2.87728500
1.54883495,-0.28955960,-2.92245200
1.55139495,-0.28049560,-2.87728500
1.55395495,-0.28049560,-2.92245200
1.55651495,-0.28955960,-2.92245200
1.55907495,-0.28955960,-2.92245200
1.56163495,-0.28955960,-2.92245200
1.56419495,-0.28049560,-2.92245200
1.56675495,-0.28955960,-2.92245200
1.56931495,-0.28955960,-2.92245200
1.57187495,-0.28955960,-2.92245200
1.57443495,-0.28955960,-2.92245200
1.57699495,-0.28955960,-2.92245200
1.57955495,-0.28955960,-2.92245200
1.58211495,-0.28955960,-2.92245200
1.58467495,-0.28955960,-2.92245200
1.58723495,-0.28955960,-2.92245200
1.58979495,-0.28955960,-2.96746700
1.59235495,-0.28955960,-2.92245200
1.59491495,-0.28955960,-2.92245200
1.59747495,-0.28955960,-2.92245200
1.60003495,-0.28955960,-2.92245200
1.60259495,-0.29859310,-2.96746700
1.60515495,-0.28955960,-2.92245200
1.60771495,-0.28955960,-2.96746700
1.61027495,-0.28955960,-2.96746700
1.61283495,-0.28955960,-2.92245200
1.61539495,-0.29859310,-2.92245200
1.61795495,-0.28955960,-2.96746700
1.62051495,-0.29859310,-2.92245200
1.62307495,-0.28955960,-2.96746700
1.62563495,-0.29859310,-2.92245200
1.62819495,-0.29859310,-2.96746700
1.63075495,-0.29859310,-2.96746700
1.63331495,-0.29859310,-2.96746700
1.63587495,-0.29859310,-2.96746700
1.63843495,-0.29859310,-2.96746700
1.64099495,-0.29859310,-2.96746700
1.64355495,-0.29859310,-2.96746700
1.64611495,-0.30765710,-2.96746700
1.64867495,-0.30765710,-2.96746700
1.65123495,-0.29859310,-3.01263500
1.65379495,-0.29859310,-2.96746700
1.65635495,-0.30765710,-2.96746700
1.65891495,-0.30765710,-3.01263500
1.66147495,-0.30765710,-3.01263500
1.66403495,-0.30765710,-2.96746700
1.66659495,-0.29859310,-2.96746700
1.66915495,-0.30765710,-2.96746700
1.67171495,-0.30765710,-3.01263500
1.67427495,-0.30765710,-3.01263500
1.67683495,-0.30765710,-2.96746700
1.67939495,-0.30765710,-2.96746700
1.68195495,-0.30765710,-3.01263500
1.68451495,-0.30765710,-2.96746700
1.68707495,-0.30765710,-3.01263500
1.68963495,-0.30765710,-3.01263500
1.69219495,-0.30765710,-3.01263500
1.69475495,-0.30765710,-3.01263500
1.69731495,-0.30765710,-2.96746700
1.69987495,-0.30765710,-3.01263500
1.70243495,-0.30765710,-3.01263500
1.70499495,-0.30765710,-3.01263500
1.70755495,-0.30765710,-3.01263500
1.71011495,-0.30765710,-3.01263500
1.71267495,-0.30765710,-3.01263500
1.71523495,-0.30765710,-3.01263500
1.71779495,-0.30765710,-3.01263500
1.72035495,-0.32575460,-3.01263500
1.72291495,-0.30765710,-3.01263500
1.72547495,-0.30765710,-3.01263500
1.72803495,-0.30765710,-3.01263500
1.73059495,-0.30765710,-3.01263500
1.73315495,-0.31669060,-3.01263500
1.73571495,-0.31669060,-3.01263500
1.73827495,-0.31669060,-3.01263500
1.74083495,-0.30765710,-3.01263500
1.74339495,-0.30765710,-3.01263500
1.74595495,-0.30765710,-3.01263500
1.74851495,-0.30765710,-3.01263500
1.75107495,-0.30765710,-3.01263500
1.75363495,-0.31669060,-3.01263500
1.75619495,-0.30765710,-3.01263500
1.75875495,-0.31669060,-3.01263500
1.76131495,-0.31669060,-3.01263500
1.76387495,-0.31669060,-3.01263500
1.76643495,-0.32575460,-3.01263500
1.76899495,-0.31669060,-3.01263500
1.77155495,-0.32575460,-3.01263500
1.77411495,-0.32575460,-3.01263500
1.77667495,-0.32575460,-3.01263500
1.77923495,-0.32575460,-3.05780200
1.78179495,-0.32575460,-3.01263500
1.78435495,-0.32575460,-3.01263500
1.78691495,-0.32575460,-3.01263500
1.78947495,-0.32575460,-3.05780200
1.79203495,-0.32575460,-3.05780200
1.79459495,-0.32575460,-3.05780200
1.79715495,-0.32575460,-3.05780200
1.79971495,-0.32575460,-3.05780200
1.80227495,-0.32575460,-3.05780200
1.80483495,-0.32575460,-3.05780200
1.80739495,-0.32575460,-3.05780200
1.80995495,-0.32575460,-3.05780200
1.81251495,-0.32575460,-3.05780200
1.81507495,-0.32575460,-3.05780200
1.81763495,-0.32575460,-3.05780200
1.82019495,-0.32575460,-3.05780200
1.82275495,-0.32575460,-3.05780200
1.82531495,-0.33481860,-3.05780200
1.82787495,-0.33481860,-3.05780200
1.83043495,-0.33481860,-3.05780200
1.83299495,-0.33481860,-3.05780200
1.83555495,-0.33481860,-3.05780200
1.83811495,-0.33481860,-3.05780200
1.84067495,-0.33481860,-3.05780200
1.84323495,-0.33481860,-3.05780200
1.84579495,-0.33481860,-3.05780200
1.84835495,-0.33481860,-3.05780200
1.85091495,-0.33481860,-3.10281700
1.85347495,-0.33481860,-3.05780200
1.85603495,-0.33481860,-3.05780200
1.85859495,-0.33481860,-3.10281700
1.86115495,-0.33481860,-3.05780200
1.86371495,-0.33481860,-3.05780200
1.86627495,-0.33481860,-3.10281700
1.86883495,-0.33481860,-3.05780200
1.87139495,-0.33481860,-3.10281700
1.87395495,-0.33481860,-3.10281700
1.87651495,-0.34385200,-3.10281700
1.87907495,-0.34385200,-3.05780200
1.88163495,-0.34385200,-3.10281700
1.88419495,-0.33481860,-3.10281700
1.88675495,-0.33481860,-3.10281700
1.88931495,-0.34385200,-3.10281700
1.89187495,-0.33481860,-3.10281700
1.89443495,-0.34385200,-3.10281700
1.89699495,-0.34385200,-3.10281700
1.89955495,-0.34385200,-3.10281700
1.90211495,-0.34385200,-3.10281700
1.90467495,-0.34385200,-3.10281700
1.90723495,-0.34385200,-3.10281700
1.90979495,-0.34385200,-3.14798400
1.91235495,-0.34385200,-3.10281700
1.91491495,-0.34385200,-3.10281700
1.91747495,-0.34385200,-3.10281700
1.92003495,-0.34385200,-3.14798400
1.92259495,-0.34385200,-3.10281700
1.92515495,-0.34385200,-3.10281700
1.92771495,-0.34385200,-3.10281700
1.93027495,-0.34385200,-3.10281700
1.93283495,-0.34385200,-3.14798400
1.93539495,-0.34385200,-3.14798400
1.93795495,-0.34385200,-3.14798400
1.94051495,-0.34385200,-3.14798400
1.94307495,-0.34385200,-3.14798400
1.94563495,-0.34385200,-3.14798400
1.94819495,-0.34385200,-3.14798400
1.95075495,-0.34385200,-3.14798400
1.95331495,-0.34385200,-3.14798400
1.95587495,-0.34385200,-3.14798400
1.95843495,-0.34385200,-3.14798400
1.96099495,-0.34385200,-3.14798400
1.96355495,-0.34385200,-3.14798400
1.96611495,-0.34385200,-3.14798400
1.96867495,-0.34385200,-3.14798400
1.97123495,-0.35291600,-3.14798400
1.97379495,-0.34385200,-3.19315200
1.97635495,-0.34385200,-3.14798400
1.97891495,-0.36198010,-3.19315200
1.98147495,-0.34385200,-3.19315200
1.98403495,-0.34385200,-3.19315200
1.98659495,-0.35291600,-3.14798400
1.98915495,-0.35291600,-3.19315200
1.99171495,-0.35291600,-3.14798400
1.99427495,-0.35291600,-3.19315200
1.99683495,-0.35291600,-3.14798400
1.99939495,-0.35291600,-3.14798400
2.00195495,-0.35291600,-3.19315200
2.00451495,-0.35291600,-3.14798400
2.00707495,-0.35291600,-3.19315200
2.00963495,-0.36198010,-3.19315200
2.01219495,-0.35291600,-3.19315200
2.01475495,-0.36198010,-3.19315200
2.01731495,-0.35291600,-3.19315200
2.01987495,-0.35291600,-3.19315200
2.02243495,-0.35291600,-3.19315200
2.02499495,-0.36198010,-3.19315200
2.02755495,-0.36198010,-3.19315200
2.03011495,-0.36198010,-3.19315200
2.03267495,-0.36198010,-3.19315200
2.03523495,-0.36198010,-3.19315200
2.03779495,-0.36198010,-3.19315200
2.04035495,-0.36198010,-3.19315200
2.04291495,-0.36198010,-3.19315200
2.04547495,-0.36198010,-3.19315200
2.04803495,-0.36198010,-3.19315200
2.05059495,-0.36198010,-3.19315200
2.05315495,-0.36198010,-3.19315200
2.05571495,-0.36198010,-3.19315200
2.05827495,-0.36198010,-3.19315200
2.06083495,-0.36198010,-3.19315200
2.06339495,-0.36198010,-3.19315200
2.06595495,-0.36198010,-3.19315200
2.06851495,-0.36198010,-3.19315200
2.07107495,-0.36198010,-3.19315200
2.07363495,-0.36198010,-3.19315200
2.07619495,-0.36198010,-3.19315200
2.07875495,-0.36198010,-3.23816600
2.08131495,-0.36198010,-3.23816600
2.08387495,-0.36198010,-3.23816600
2.08643495,-0.37101350,-3.23816600
2.08899495,-0.36198010,-3.23816600
2.09155495,-0.36198010,-3.23816600
2.09411495,-0.37101350,-3.23816600
2.09667495,-0.37101350,-3.23816600
2.09923495,-0.37101350,-3.23816600
2.10179495,-0.37101350,-3.23816600
2.10435495,-0.36198010,-3.23816600
2.10691495,-0.36198010,-3.19315200
2.10947495,-0.36198010,-3.23816600
2.11203495,-0.37101350,-3.23816600
2.11459495,-0.37101350,-3.23816600
2.11715495,-0.36198010,-3.23816600
2.11971495,-0.37101350,-3.23816600
2.12227495,-0.37101350,-3.23816600
2.12483495,-0.37101350,-3.23816600
2.12739495,-0.37101350,-3.23816600
2.12995495,-0.38007750,-3.23816600
2.13251495,-0.38007750,-3.23816600
2.13507495,-0.37101350,-3.23816600
2.13763495,-0.37101350,-3.23816600
2.14019495,-0.37101350,-3.23816600
2.14275495,-0.38007750,-3.23816600
2.14531495,-0.38007750,-3.23816600
2.14787495,-0.38007750,-3.23816600
2.15043495,-0.38007750,-3.23816600
2.15299495,-0.38007750,-3.28333400
2.15555495,-0.38007750,-3.23816600
2.15811495,-0.38007750,-3.28333400
2.16067495,-0.38007750,-3.23816600
2.16323495,-0.38007750,-3.23816600
2.16579495,-0.38007750,-3.23816600
2.16835495,-0.38007750,-3.23816600
2.17091495,-0.38007750,-3.28333400
2.17347495,-0.38007750,-3.23816600
2.17603495,-0.38007750,-3.28333400
2.17859495,-0.38007750,-3.28333400
2.18115495,-0.38007750,-3.28333400
2.18371495,-0.38007750,-3.28333400
2.18627495,-0.38007750,-3.28333400
2.18883495,-0.38007750,-3.28333400
2.19139495,-0.38007750,-3.28333400
2.19395495,-0.38007750,-3.28333400
2.19651495,-0.38007750,-3.28333400
2.19907495,-0.38007750,-3.28333400
2.20163495,-0.38007750,-3.28333400
2.20419495,-0.38007750,-3.28333400
2.20675495,-0.38007750,-3.28333400
2.20931495,-0.38007750,-3.28333400
2.21187495,-0.38007750,-3.28333400
2.21443495,-0.38911100,-3.32834900
2.21699495,-0.38007750,-3.28333400
2.21955495,-0.38007750,-3.28333400
2.22211495,-0.38007750,-3.28333400
2.22467495,-0.38007750,-3.32834900
2.22723495,-0.38007750,-3.28333400
2.22979495,-0.38911100,-3.32834900
2.23235495,-0.38007750,-3.32834900
2.23491495,-0.38007750,-3.32834900
2.23747495,-0.38911100,-3.32834900
2.24003495,-0.38911100,-3.32834900
2.24259495,-0.39817500,-3.32834900
2.24515495,-0.38007750,-3.32834900
2.24771495,-0.38911100,-3.32834900
2.25027495,-0.38007750,-3.32834900
2.25283495,-0.38911100,-3.32834900
2.25539495,-0.38911100,-3.32834900
2.25795495,-0.39817500,-3.32834900
2.26051495,-0.39817500,-3.32834900
2.26307495,-0.38911100,-3.32834900
2.26563495,-0.38911100,-3.32834900
2.26819495,-0.39817500,-3.37351600
2.27075495,-0.39817500,-3.32834900
2.27331495,-0.38911100,-3.37351600
2.27587495,-0.39817500,-3.32834900
2.27843495,-0.39817500,-3.37351600
2.28099495,-0.39817500,-3.37351600
2.28355495,-0.38911100,-3.37351600
2.28611495,-0.39817500,-3.37351600
2.28867495,-0.39817500,-3.32834900
2.29123495,-0.39817500,-3.37351600
2.29379495,-0.39817500,-3.37351600
2.29635495,-0.39817500,-3.37351600
2.29891495,-0.39817500,-3.37351600
2.30147495,-0.39817500,-3.32834900
2.30403495,-0.39817500,-3.37351600
2.30659495,-0.39817500,-3.37351600
2.30915495,-0.39817500,-3.32834900
2.31171495,-0.39817500,-3.37351600
2.31427495,-0.39817500,-3.37351600
2.31683495,-0.39817500,-3.37351600
2.31939495,-0.39817500,-3.37351600
2.32195495,-0.39817500,-3.37351600
2.32451495,-0.39817500,-3.37351600
2.32707495,-0.39817500,-3.37351600
2.32963495,-0.40723900,-3.37351600
2.33219495,-0.40723900,-3.37351600
2.33475495,-0.39817500,-3.37351600
2.33731495,-0.40723900,-3.37351600
2.33987495,-0.39817500,-3.37351600
2.34243495,-0.39817500,-3.37351600
2.34499495,-0.40723900,-3.37351600
2.34755495,-0.40723900,-3.37351600
2.35011495,-0.40723900,-3.37351600
2.35267495,-0.40723900,-3.37351600
2.35523495,-0.40723900,-3.37351600
2.35779495,-0.40723900,-3.37351600
2.36035495,-0.39817500,-3.37351600
2.36291495,-0.40723900,-3.37351600
2.36547495,-0.40723900,-3.37351600
2.36803495,-0.40723900,-3.37351600
2.37059495,-0.40723900,-3.37351600
2.37315495,-0.40723900,-3.37351600
2.37571495,-0.40723900,-3.37351600
2.37827495,-0.40723900,-3.37351600
2.38083495,-0.40723900,-3.37351600
2.38339495,-0.40723900,-3.37351600
2.38595495,-0.40723900,-3.37351600
2.38851495,-0.40723900,-3.41868400
2.39107495,-0.40723900,-3.41868400
2.39363495,-0.40723900,-3.37351600
2.39619495,-0.40723900,-3.41868400
2.39875495,-0.40723900,-3.41868400
2.40131495,-0.41627250,-3.41868400
2.40387495,-0.40723900,-3.41868400
2.40643495,-0.41627250,-3.37351600
2.40899495,-0.40723900,-3.37351600
2.41155495,-0.41627250,-3.41868400
2.41411495,-0.41627250,-3.41868400
2.41667495,-0.41627250,-3.41868400
2.41923495,-0.41627250,-3.41868400
2.42179495,-0.40723900,-3.41868400
2.42435495,-0.41627250,-3.41868400
2.42691495,-0.41627250,-3.41868400
2.42947495,-0.41627250,-3.41868400
2.43203495,-0.41627250,-3.41868400
2.43459495,-0.41627250,-3.41868400
2.43715495,-0.41627250,-3.41868400
2.43971495,-0.41627250,-3.41868400
2.44227495,-0.41627250,-3.41868400
2.44483495,-0.41627250,-3.41868400
2.44739495,-0.41627250,-3.41868400
2.44995495,-0.41627250,-3.41868400
2.45251495,-0.41627250,-3.41868400
2.45507495,-0.41627250,-3.46369800
2.45763495,-0.41627250,-3.41868400
2.46019495,-0.41627250,-3.46369800
2.46275495,-0.41627250,-3.41868400
2.46531495,-0.41627250,-3.41868400
2.46787495,-0.41627250,-3.41868400
2.47043495,-0.41627250,-3.46369800
2.47299495,-0.41627250,-3.46369800
2.47555495,-0.41627250,-3.46369800
2.47811495,-0.41627250,-3.46369800
2.48067494,-0.41627250,-3.46369800
2.48323494,-0.41627250,-3.46369800
2.48579494,-0.41627250,-3.46369800
2.48835494,-0.41627250,-3.46369800
2.49091494,-0.41627250,-3.46369800
2.49347494,-0.41627250,-3.46369800
2.49603494,-0.41627250,-3.46369800
2.49859494,-0.41627250,-3.46369800
2.50115494,-0.41627250,-3.46369800
2.50371494,-0.42533650,-3.46369800
2.50627494,-0.41627250,-3.46369800
2.50883494,-0.41627250,-3.46369800
2.51139494,-0.41627250,-3.46369800
2.51395494,-0.41627250,-3.50886600
2.51651494,-0.41627250,-3.46369800
2.51907494,-0.41627250,-3.46369800
2.52163494,-0.42533650,-3.50886600
2.52419494,-0.42533650,-3.46369800
2.52675494,-0.41627250,-3.50886600
2.52931494,-0.42533650,-3.50886600
2.53187494,-0.42533650,-3.50886600
2.53443494,-0.42533650,-3.50886600
2.53699494,-0.41627250,-3.50886600
2.53955494,-0.41627250,-3.50886600
